model_id,split,strategy,transaction_cost_pct,signal_date,prediction_date,execution_price,valuation_price,predicted_close,forecast_return_pct,target_weight,cash_before,position_before_btc,cash,position_btc,short_collateral,gross_exposure_at_execution,gross_exposure_marked,portfolio_value,drawdown_pct,action,trade_value,transaction_cost,borrow_cost,self_financing_error
cmamba_v_reproduced,test,buy_hold,0,2024-01-03,2024-01-04,42848.1796875,44179.921875,42637.2734375,-0.492217526014,1,0,0.0026398752329,0,0.0026398752329,0,1,1,116.629481549,-1.73060949289,HOLD,0,0,0,0
cmamba_v_reproduced,test,buy_hold,0,2024-01-04,2024-01-05,44179.921875,44162.6914062,44097.671875,-0.186170541978,1,0,0.0026398752329,0,0.0026398752329,0,1,1,116.583995261,-1.76893522074,HOLD,0,0,0,0
cmamba_v_reproduced,test,buy_hold,0,2024-01-05,2024-01-06,44162.6914062,43989.1992188,43963.8320312,-0.4502881701,1,0,0.0026398752329,0,0.0026398752329,0,1,1,116.125997533,-2.15483385523,HOLD,0,0,0,0
cmamba_v_reproduced,test,buy_hold,0,2024-01-06,2024-01-07,43989.1992188,43943.1015625,43681.4804688,-0.69953251131,1,0,0.0026398752329,0,0.0026398752329,0,1,1,116.004305472,-2.25736886189,HOLD,0,0,0,0
cmamba_v_reproduced,test,buy_hold,0,2024-01-07,2024-01-08,43943.1015625,46970.5,44054.1679688,0.252750493936,1,0,0.0026398752329,0,0.0026398752329,0,1,1,123.996259627,0,HOLD,0,0,0,0
cmamba_v_reproduced,test,buy_hold,0,2024-01-08,2024-01-09,46970.5,46139.7304688,45685.1289062,-2.736549736,1,0,0.0026398752329,0,0.0026398752329,0,1,1,121.803131717,-1.7687048919,HOLD,0,0,0,0
cmamba_v_reproduced,test,buy_hold,0,2024-01-09,2024-01-10,46139.7304688,46627.78125,46888.3203125,1.62244086852,1,0,0.0026398752329,0,0.0026398752329,0,1,1,123.091524887,-0.729646799587,HOLD,0,0,0,0
cmamba_v_reproduced,test,buy_hold,0,2024-01-10,2024-01-11,46627.78125,46368.5898438,46243.3945312,-0.82437274184,1,0,0.0026398752329,0,0.0026398752329,0,1,1,122.407291913,-1.28146423021,HOLD,0,0,0,0
cmamba_v_reproduced,test,buy_hold,0,2024-01-11,2024-01-12,46368.5898438,42853.171875,46951.3984375,1.25690385607,1,0,0.0026398752329,0,0.0026398752329,0,1,1,113.127027084,-8.76577452869,HOLD,0,0,0,0
cmamba_v_reproduced,test,buy_hold,0,2024-01-12,2024-01-13,42853.171875,42842.3789062,43517.0273438,1.54913963122,1,0,0.0026398752329,0,0.0026398752329,0,1,1,113.098534993,-8.78875271447,HOLD,0,0,0,0
cmamba_v_reproduced,test,buy_hold,0,2024-01-13,2024-01-14,42842.3789062,41796.2695312,42542.2617188,-0.700514759362,1,0,0.0026398752329,0,0.0026398752329,0,1,1,110.336936763,-11.015915242,HOLD,0,0,0,0
cmamba_v_reproduced,test,buy_hold,0,2024-01-14,2024-01-15,41796.2695312,42511.96875,42165.3789062,0.883115596534,1,0,0.0026398752329,0,0.0026398752329,0,1,1,112.226293405,-9.49219456893,HOLD,0,0,0,0
cmamba_v_reproduced,test,buy_hold,0,2024-01-15,2024-01-16,42511.96875,43154.9492188,41891.6210938,-1.45923059903,1,0,0.0026398752329,0,0.0026398752329,0,1,1,113.923681619,-8.12329181348,HOLD,0,0,0,0
cmamba_v_reproduced,test,buy_hold,0,2024-01-16,2024-01-17,43154.9492188,42742.6484375,43070.8632812,-0.194846568058,1,0,0.0026398752329,0,0.0026398752329,0,1,1,112.835258999,-9.00107846946,HOLD,0,0,0,0
cmamba_v_reproduced,test,buy_hold,0,2024-01-17,2024-01-18,42742.6484375,41262.0585938,42572.7460938,-0.397500739802,1,0,0.0026398752329,0,0.0026398752329,0,1,1,108.92668654,-12.1532481158,HOLD,0,0,0,0
cmamba_v_reproduced,test,buy_hold,0,2024-01-18,2024-01-19,41262.0585938,41618.4101562,41403.8828125,0.343715809592,1,0,0.0026398752329,0,0.0026398752329,0,1,1,109.867410204,-11.3945771149,HOLD,0,0,0,0
cmamba_v_reproduced,test,buy_hold,0,2024-01-19,2024-01-20,41618.4101562,41665.5898438,41658.8632812,0.0972000728719,1,0,0.0026398752329,0,0.0026398752329,0,1,1,109.991958693,-11.2941317556,HOLD,0,0,0,0
cmamba_v_reproduced,test,buy_hold,0,2024-01-20,2024-01-21,41665.5898438,41545.7890625,41182.2265625,-1.16010185638,1,0,0.0026398752329,0,0.0026398752329,0,1,1,109.675699577,-11.5491871228,HOLD,0,0,0,0
cmamba_v_reproduced,test,buy_hold,0,2024-01-21,2024-01-22,41545.7890625,39507.3710938,41446.9648438,-0.237868195502,1,0,0.0026398752329,0,0.0026398752329,0,1,1,104.294530467,-15.8889705374,HOLD,0,0,0,0
cmamba_v_reproduced,test,buy_hold,0,2024-01-22,2024-01-23,39507.3710938,39845.5507812,39885.6054688,0.957376723707,1,0,0.0026398752329,0,0.0026398752329,0,1,1,105.187282649,-15.168987383,HOLD,0,0,0,0
cmamba_v_reproduced,test,buy_hold,0,2024-01-23,2024-01-24,39845.5507812,40077.0703125,39172.5546875,-1.68901189858,1,0,0.0026398752329,0,0.0026398752329,0,1,1,105.798465325,-14.6760832597,HOLD,0,0,0,0
cmamba_v_reproduced,test,buy_hold,0,2024-01-24,2024-01-25,40077.0703125,39933.8085938,40361.9453125,0.710817926008,1,0,0.0026398752329,0,0.0026398752329,0,1,1,105.420272262,-14.9810868657,HOLD,0,0,0,0
cmamba_v_reproduced,test,buy_hold,0,2024-01-25,2024-01-26,39933.8085938,41816.8710938,39703.3554688,-0.577087768774,1,0,0.0026398752329,0,0.0026398752329,0,1,1,110.391322318,-10.9720546008,HOLD,0,0,0,0
cmamba_v_reproduced,test,buy_hold,0,2024-01-26,2024-01-27,41816.8710938,42120.0507812,41119.6679688,-1.66727712228,1,0,0.0026398752329,0,0.0026398752329,0,1,1,111.191678866,-10.3265863015,HOLD,0,0,0,0
cmamba_v_reproduced,test,buy_hold,0,2024-01-27,2024-01-28,42120.0507812,42035.5898438,42018.890625,-0.240171021577,1,0,0.0026398752329,0,0.0026398752329,0,1,1,110.968712529,-10.5064032877,HOLD,0,0,0,0
cmamba_v_reproduced,test,buy_hold,0,2024-01-28,2024-01-29,42035.5898438,43288.25,42197.5976562,0.385406302379,1,0,0.0026398752329,0,0.0026398752329,0,1,1,114.27557905,-7.83949500218,HOLD,0,0,0,0
cmamba_v_reproduced,test,buy_hold,0,2024-01-29,2024-01-30,43288.25,42952.609375,42924.1523438,-0.841100428523,1,0,0.0026398752329,0,0.0026398752329,0,1,1,113.389529677,-8.55407250295,HOLD,0,0,0,0
cmamba_v_reproduced,test,buy_hold,0,2024-01-30,2024-01-31,42952.609375,42582.609375,43213.4726562,0.607328134532,1,0,0.0026398752329,0,0.0026398752329,0,1,1,112.412775841,-9.34180097082,HOLD,0,0,0,0
cmamba_v_reproduced,test,buy_hold,0,2024-01-31,2024-02-01,42582.609375,43075.7695312,42614.9726562,0.0760011697851,1,0,0.0026398752329,0,0.0026398752329,0,1,1,113.714657124,-8.29186504029,HOLD,0,0,0,0
cmamba_v_reproduced,test,buy_hold,0,2024-02-01,2024-02-02,43075.7695312,43185.859375,42807.6757812,-0.622377157547,1,0,0.0026398752329,0,0.0026398752329,0,1,1,114.005280575,-8.05748421882,HOLD,0,0,0,0
cmamba_v_reproduced,test,buy_hold,0,2024-02-02,2024-02-03,43185.859375,42992.25,43010.7148438,-0.405559907305,1,0,0.0026398752329,0,0.0026398752329,0,1,1,113.494175982,-8.46967777648,HOLD,0,0,0,0
cmamba_v_reproduced,test,buy_hold,0,2024-02-03,2024-02-04,42992.25,42583.578125,43192.3398438,0.465409099896,1,0,0.0026398752329,0,0.0026398752329,0,1,1,112.41533322,-9.33973850608,HOLD,0,0,0,0
cmamba_v_reproduced,test,buy_hold,0,2024-02-04,2024-02-05,42583.578125,42658.671875,42643.6054688,0.14096359769,1,0,0.0026398752329,0,0.0026398752329,0,1,1,112.613571351,-9.17986422329,HOLD,0,0,0,0
cmamba_v_reproduced,test,buy_hold,0,2024-02-05,2024-02-06,42658.671875,43084.671875,42709.9804688,0.120277053867,1,0,0.0026398752329,0,0.0026398752329,0,1,1,113.7381582,-8.27291198731,HOLD,0,0,0,0
cmamba_v_reproduced,test,buy_hold,0,2024-02-06,2024-02-07,43084.671875,44318.21875,42981.5273438,-0.239399597957,1,0,0.0026398752329,0,0.0026398752329,0,1,1,116.994568044,-5.64669579843,HOLD,0,0,0,0
cmamba_v_reproduced,test,buy_hold,0,2024-02-07,2024-02-08,44318.21875,45301.5703125,43895.8085938,-0.9531298147,1,0,0.0026398752329,0,0.0026398752329,0,1,1,119.590493479,-3.55314439382,HOLD,0,0,0,0
cmamba_v_reproduced,test,buy_hold,0,2024-02-08,2024-02-09,45301.5703125,47147.1992188,45076.6054688,-0.496593919809,1,0,0.0026398752329,0,0.0026398752329,0,1,1,124.462723518,0,HOLD,0,0,0,0
cmamba_v_reproduced,test,buy_hold,0,2024-02-09,2024-02-10,47147.1992188,47771.28125,46880.3007812,-0.566096060684,1,0,0.0026398752329,0,0.0026398752329,0,1,1,126.110222216,0,HOLD,0,0,0,0
cmamba_v_reproduced,test,buy_hold,0,2024-02-10,2024-02-11,47771.28125,48293.921875,47802.3242188,0.064982491442,1,0,0.0026398752329,0,0.0026398752329,0,1,1,127.489928257,0,HOLD,0,0,0,0
cmamba_v_reproduced,test,buy_hold,0,2024-02-11,2024-02-12,48293.921875,49958.21875,48224.7773438,-0.143174396623,1,0,0.0026398752329,0,0.0026398752329,0,1,1,131.883464358,0,HOLD,0,0,0,0
cmamba_v_reproduced,test,buy_hold,0,2024-02-12,2024-02-13,49958.21875,49742.4414062,49500.4648438,-0.916273473521,1,0,0.0026398752329,0,0.0026398752329,0,1,1,131.313839092,-0.431915606979,HOLD,0,0,0,0
cmamba_v_reproduced,test,buy_hold,0,2024-02-13,2024-02-14,49742.4414062,51826.6992188,49731.6132812,-0.0217683826806,1,0,0.0026398752329,0,0.0026398752329,0,1,1,136.81601967,0,HOLD,0,0,0,0
cmamba_v_reproduced,test,buy_hold,0,2024-02-14,2024-02-15,51826.6992188,51938.5507812,51093.3515625,-1.41499973432,1,0,0.0026398752329,0,0.0026398752329,0,1,1,137.11129384,0,HOLD,0,0,0,0
cmamba_v_reproduced,test,buy_hold,0,2024-02-15,2024-02-16,51938.5507812,52160.1992188,52355.2773438,0.802345379745,1,0,0.0026398752329,0,0.0026398752329,0,1,1,137.696418061,0,HOLD,0,0,0,0
cmamba_v_reproduced,test,buy_hold,0,2024-02-16,2024-02-17,52160.1992188,51663,52018.6132812,-0.271444395575,1,0,0.0026398752329,0,0.0026398752329,0,1,1,136.383874157,-0.953215720409,HOLD,0,0,0,0
cmamba_v_reproduced,test,buy_hold,0,2024-02-17,2024-02-18,51663,52122.5507812,51780.1210938,0.226702076438,1,0,0.0026398752329,0,0.0026398752329,0,1,1,137.597030883,-0.0721784771989,HOLD,0,0,0,0
cmamba_v_reproduced,test,buy_hold,0,2024-02-18,2024-02-19,52122.5507812,51779.140625,52031.3945312,-0.174888313472,1,0,0.0026398752329,0,0.0026398752329,0,1,1,136.690470917,-0.730554329656,HOLD,0,0,0,0
cmamba_v_reproduced,test,buy_hold,0,2024-02-19,2024-02-20,51779.140625,52284.8789062,51976.9648438,0.38205388572,1,0,0.0026398752329,0,0.0026398752329,0,1,1,138.02555688,0,HOLD,0,0,0,0
cmamba_v_reproduced,test,buy_hold,0,2024-02-20,2024-02-21,52284.8789062,51839.1796875,51911.4023438,-0.714310849165,1,0,0.0026398752329,0,0.0026398752329,0,1,1,136.848966551,-0.852443819463,HOLD,0,0,0,0
cmamba_v_reproduced,test,buy_hold,0,2024-02-21,2024-02-22,51839.1796875,51304.96875,51527.4257812,-0.60138665027,1,0,0.0026398752329,0,0.0026398752329,0,1,1,135.438716328,-1.87417505166,HOLD,0,0,0,0
cmamba_v_reproduced,test,buy_hold,0,2024-02-22,2024-02-23,51304.96875,50731.9492188,51474.6835938,0.33079611563,1,0,0.0026398752329,0,0.0026398752329,0,1,1,133.926016259,-2.97013155617,HOLD,0,0,0,0
cmamba_v_reproduced,test,buy_hold,0,2024-02-23,2024-02-24,50731.9492188,51571.1015625,50898.6835938,0.328657537445,1,0,0.0026398752329,0,0.0026398752329,0,1,1,136.141273748,-1.3651697368,HOLD,0,0,0,0
cmamba_v_reproduced,test,buy_hold,0,2024-02-24,2024-02-25,51571.1015625,51733.2382812,51095.21875,-0.922770307559,1,0,0.0026398752329,0,0.0026398752329,0,1,1,136.569294456,-1.05506723271,HOLD,0,0,0,0
cmamba_v_reproduced,test,buy_hold,0,2024-02-25,2024-02-26,51733.2382812,54522.3984375,51593.0273438,-0.271026794684,1,0,0.0026398752329,0,0.0026398752329,0,1,1,143.932329273,0,HOLD,0,0,0,0
cmamba_v_reproduced,test,buy_hold,0,2024-02-26,2024-02-27,54522.3984375,57085.3710938,53436.1054688,-1.99237927876,1,0,0.0026398752329,0,0.0026398752329,0,1,1,150.698257311,0,HOLD,0,0,0,0
cmamba_v_reproduced,test,buy_hold,0,2024-02-27,2024-02-28,57085.3710938,62504.7890625,56712.2734375,-0.65357840214,1,0,0.0026398752329,0,0.0026398752329,0,1,1,165.004844584,0,HOLD,0,0,0,0
cmamba_v_reproduced,test,buy_hold,0,2024-02-28,2024-02-29,62504.7890625,61198.3789062,61276.2929688,-1.96544314792,1,0,0.0026398752329,0,0.0026398752329,0,1,1,161.556084768,-2.09009609639,HOLD,0,0,0,0
cmamba_v_reproduced,test,buy_hold,0,2024-02-29,2024-03-01,61198.3789062,62440.6289062,62202.7851562,1.64123015667,1,0,0.0026398752329,0,0.0026398752329,0,1,1,164.835469776,-0.102648384568,HOLD,0,0,0,0
cmamba_v_reproduced,test,buy_hold,0,2024-03-01,2024-03-02,62440.6289062,62029.8515625,62009.2070312,-0.690931341591,1,0,0.0026398752329,0,0.0026398752329,0,1,1,163.75106884,-0.759841777124,HOLD,0,0,0,0
cmamba_v_reproduced,test,buy_hold,0,2024-03-02,2024-03-03,62029.8515625,63167.3710938,62516.4257812,0.784419447239,1,0,0.0026398752329,0,0.0026398752329,0,1,1,166.753978478,0,HOLD,0,0,0,0
cmamba_v_reproduced,test,buy_hold,0,2024-03-03,2024-03-04,63167.3710938,68330.40625,62669.9101562,-0.7875283218,1,0,0.0026398752329,0,0.0026398752329,0,1,1,180.383747113,0,HOLD,0,0,0,0
cmamba_v_reproduced,test,buy_hold,0,2024-03-04,2024-03-05,68330.40625,63801.1992188,66692.8671875,-2.39650128306,1,0,0.0026398752329,0,0.0026398752329,0,1,1,168.427205647,-6.6283917802,HOLD,0,0,0,0
cmamba_v_reproduced,test,buy_hold,0,2024-03-05,2024-03-06,63801.1992188,66106.796875,64282.5664062,0.75447984269,1,0,0.0026398752329,0,0.0026398752329,0,1,1,174.513695796,-3.25420189493,HOLD,0,0,0,0
cmamba_v_reproduced,test,buy_hold,0,2024-03-06,2024-03-07,66106.796875,66925.4765625,65453.4960938,-0.988250546287,1,0,0.0026398752329,0,0.0026398752329,0,1,1,176.674908027,-2.05608273769,HOLD,0,0,0,0
cmamba_v_reproduced,test,buy_hold,0,2024-03-07,2024-03-08,66925.4765625,68300.09375,67892.0234375,1.44421366069,1,0,0.0026398752329,0,0.0026398752329,0,1,1,180.303725895,-0.0443616563453,HOLD,0,0,0,0
cmamba_v_reproduced,test,buy_hold,0,2024-03-08,2024-03-09,68300.09375,68498.8828125,67956.140625,-0.503590999829,1,0,0.0026398752329,0,0.0026398752329,0,1,1,180.828504218,0,HOLD,0,0,0,0
cmamba_v_reproduced,test,buy_hold,0,2024-03-09,2024-03-10,68498.8828125,69019.7890625,68437.859375,-0.0890867631623,1,0,0.0026398752329,0,0.0026398752329,0,1,1,182.203631726,0,HOLD,0,0,0,0
